"state","county","fips_code","geographic_coordinates","days_with_maximum_temperature_above_35_c","days_with_maximum_temperature_above_40c","maximum_of_maximum_temperatures","drought_annualized_frequency","wildfire_annualized_frequency"
"CA","Los Angeles","06037600304","+33.9353608,-118.2940128","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037600400","+33.9369542,-118.3140872","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037600501","+33.9345627,-118.3220750","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037600502","+33.9280513,-118.3307284","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037600601","+33.9418498,-118.3220544","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037600602","+33.9416202,-118.3307594","14.47889042","8.058188438","2.352432728","73.11111111","3.16831e-05"
"CA","Los Angeles","06037600702","+33.9497147,-118.3335012","14.47889042","8.058188438","2.352432728","73.11111111","9.44534e-06"
"CA","Los Angeles","06037600703","+33.9584128,-118.3365577","14.47889042","8.058188438","2.352432728","73.11111111","3.34283e-06"
"CA","Los Angeles","06037600704","+33.9545341,-118.3237463","14.47889042","8.058188438","2.352432728","73.11111111","1.21926e-05"
"CA","Los Angeles","06037600801","+33.9654794,-118.3221115","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037600802","+33.9661039,-118.3367197","14.47889042","8.058188438","2.352432728","73.11111111","0.000179271"
"CA","Los Angeles","06037600902","+33.9720411,-118.3522568","14.47889042","8.058188438","2.352432728","73.11111111","7.8676e-06"
"CA","Los Angeles","06037600911","+33.9786571,-118.3522115","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037600912","+33.9771678,-118.3411003","14.47889042","8.058188438","2.352432728","73.11111111","4.08263e-05"
"CA","Los Angeles","06037601001","+33.9643251,-118.3486875","14.47889042","8.058188438","2.352432728","73.11111111","1.01555e-05"
"CA","Los Angeles","06037601002","+33.9565607,-118.3475932","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037601100","+33.9490818,-118.3482313","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037601202","+33.9490727,-118.3569389","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037601211","+33.9623830,-118.3577220","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037601212","+33.9558199,-118.3570019","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037601301","+33.9791778,-118.3638240","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037601302","+33.9692979,-118.3644426","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037601303","+33.9741892,-118.3617818","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037601401","+33.9590575,-118.3700611","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037601402","+33.9509443,-118.3657334","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037601501","+33.9436514,-118.3633462","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037601502","+33.9400821,-118.3635823","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037601600","+33.9348001,-118.3638538","14.47889042","8.058188438","2.352432728","73.11111111","2.39686e-05"
"CA","Los Angeles","06037601700","+33.9352170,-118.3498384","14.47889042","8.058188438","2.352432728","73.11111111","2.46192e-05"
"CA","Los Angeles","06037601801","+33.9436357,-118.3504258","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037601802","+33.9400113,-118.3504318","14.47889042","8.058188438","2.352432728","73.11111111","5.46468e-06"
"CA","Los Angeles","06037601900","+33.9415861,-118.3395043","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602002","+33.9274077,-118.3402541","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602003","+33.9343496,-118.3393882","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602004","+33.9343280,-118.3306448","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602103","+33.9283066,-118.3567382","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602104","+33.9278066,-118.3483855","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602105","+33.9200581,-118.3481425","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602106","+33.9204031,-118.3581593","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602200","+33.9231962,-118.3695802","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602301","+33.9067458,-118.3657428","14.47889042","8.058188438","2.352432728","73.11111111","4.06024e-06"
"CA","Los Angeles","06037602302","+33.9051125,-118.3742902","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602402","+33.9091622,-118.3568525","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602403","+33.9130743,-118.3481183","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602404","+33.9060250,-118.3481533","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602504","+33.9055479,-118.3373323","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602505","+33.9055546,-118.3416670","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602506","+33.9073761,-118.3308401","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602507","+33.9037379,-118.3308405","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602508","+33.9128073,-118.3395040","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602509","+33.9178467,-118.3338741","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602600","+33.9112721,-118.3195843","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037602700","+33.9230881,-118.3160924","14.47889042","8.058188438","2.352432728","73.11111111","4.86909e-05"
"CA","Los Angeles","06037602801","+33.9274020,-118.3001717","14.47889042","8.058188438","2.352432728","73.11111111","1.7444e-05"
"CA","Los Angeles","06037602802","+33.9201775,-118.3003773","14.47889042","8.058188438","2.352432728","73.11111111","2.15661e-06"
"CA","Los Angeles","06037602900","+33.9079762,-118.3065724","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037603001","+33.9011403,-118.2957134","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037603004","+33.8933016,-118.2965026","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037603005","+33.8982954,-118.3047564","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037603006","+33.8909348,-118.3045080","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037603101","+33.8867825,-118.2954546","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037603102","+33.8771796,-118.2952308","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037603200","+33.8701634,-118.3022069","14.47889042","8.058188438","2.352432728","73.11111111","2.52334e-05"
"CA","Los Angeles","06037603301","+33.8840986,-118.3062127","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037603302","+33.8749347,-118.3073078","14.47889042","8.058188438","2.352432728","73.11111111","1.26178e-06"
"CA","Los Angeles","06037603400","+33.8934711,-118.3134339","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037603500","+33.8993747,-118.3208781","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037603600","+33.8893924,-118.3223468","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037603702","+33.8829956,-118.3393815","14.47889042","8.058188438","2.352432728","73.11111111","8.82456e-05"
"CA","Los Angeles","06037603703","+33.8982570,-118.3395521","14.47889042","8.058188438","2.352432728","73.11111111","4.49071e-06"
"CA","Los Angeles","06037603704","+33.9001056,-118.3319132","14.47889042","8.058188438","2.352432728","73.11111111","4.0677e-05"
"CA","Los Angeles","06037603801","+33.8985392,-118.3480963","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037603802","+33.8909804,-118.3481442","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037603900","+33.8947660,-118.3576300","14.47889042","8.058188438","2.352432728","73.11111111","4.89385e-06"
"CA","Los Angeles","06037604001","+33.8837388,-118.3568418","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037604002","+33.8765977,-118.3569295","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037604100","+33.8815498,-118.3482460","14.47889042","8.058188438","2.352432728","73.11111111","2.606e-06"
"CA","Los Angeles","06037609900","+33.7386658,-118.303129","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037620001","+33.9274666,-118.4038300","14.47889042","8.058188438","2.352432728","73.11111111","6.15971e-06"
"CA","Los Angeles","06037620002","+33.9200287,-118.4041547","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037620101","+33.9274501,-118.4208606","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037620102","+33.9201935,-118.4180630","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037620201","+33.9033703,-118.4218562","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037620301","+33.8984626,-118.4050812","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037620303","+33.8915717,-118.4018082","14.47889042","8.058188438","2.352432728","73.11111111","1.67816e-06"
"CA","Los Angeles","06037620305","+33.8933341,-118.4171775","14.47889042","8.058188438","2.352432728","73.11111111","2.10439e-06"
"CA","Los Angeles","06037620400","+33.8941912,-118.3862707","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037620501","+33.8873629,-118.3699719","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037620521","+33.8764820,-118.3656204","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037620522","+33.8764601,-118.3749726","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037620601","+33.8695960,-118.3619491","14.47889042","8.058188438","2.352432728","73.11111111","1.03881e-05"
"CA","Los Angeles","06037620602","+33.8622408,-118.3649588","14.47889042","8.058188438","2.352432728","73.11111111","2.83137e-06"
"CA","Los Angeles","06037620701","+33.8699758,-118.3812877","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037620702","+33.8620063,-118.3791618","14.47889042","8.058188438","2.352432728","73.11111111","1.03816e-05"
"CA","Los Angeles","06037620800","+33.8802482,-118.3876372","14.47889042","8.058188438","2.352432728","73.11111111","5.87085e-06"
"CA","Los Angeles","06037620901","+33.8828078,-118.4003277","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037620904","+33.8807307,-118.4103690","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037621001","+33.8698051,-118.3938557","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037621002","+33.8696728,-118.4052294","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037621004","+33.8703091,-118.4011692","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037621102","+33.8600257,-118.3883787","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037621104","+33.8575404,-118.3992831","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037621201","+33.8496251,-118.3827737","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037621204","+33.8464727,-118.3979526","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037621301","+33.8350669,-118.3797513","14.47889042","8.058188438","2.352432728","73.11111111","4.67032e-06"
"CA","Los Angeles","06037621324","+33.8340991,-118.3900604","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037621326","+33.8222769,-118.3903264","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037621400","+33.8227549,-118.3796449","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037650001","+33.8792212,-118.3191730","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037650003","+33.8758587,-118.3390052","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037650004","+33.8773079,-118.3308068","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037650101","+33.8681429,-118.3164997","14.47889042","8.058188438","2.352432728","73.11111111","7.68276e-06"
"CA","Los Angeles","06037650102","+33.8697417,-118.3325936","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037650200","+33.8628067,-118.3318531","14.47889042","8.058188438","2.352432728","73.11111111","7.94501e-07"
"CA","Los Angeles","06037650300","+33.8661967,-118.3493202","14.47889042","8.058188438","2.352432728","73.11111111","2.0501e-05"
"CA","Los Angeles","06037650401","+33.8428957,-118.3368653","14.47889042","8.058188438","2.352432728","73.11111111","1.04054e-05"
"CA","Los Angeles","06037650501","+33.8537952,-118.3586819","14.47889042","8.058188438","2.352432728","73.11111111","7.36139e-06"
"CA","Los Angeles","06037650502","+33.8530266,-118.3702822","14.47889042","8.058188438","2.352432728","73.11111111","3.70491e-05"
"CA","Los Angeles","06037650602","+33.8423054,-118.3596040","14.47889042","8.058188438","2.352432728","73.11111111","7.20668e-08"
"CA","Los Angeles","06037650603","+33.8441204,-118.3697533","14.47889042","8.058188438","2.352432728","73.11111111","7.54426e-06"
"CA","Los Angeles","06037650604","+33.8403641,-118.3491240","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037650605","+33.8453408,-118.3504673","14.47889042","8.058188438","2.352432728","73.11111111","4.58864e-07"
"CA","Los Angeles","06037650701","+33.8317827,-118.3529869","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037650702","+33.8322220,-118.3675825","14.47889042","8.058188438","2.352432728","73.11111111","1.56341e-05"
"CA","Los Angeles","06037650800","+33.8273423,-118.3361037","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037650901","+33.8382367,-118.3181299","14.47889042","8.058188438","2.352432728","73.11111111","2.05628e-06"
"CA","Los Angeles","06037650902","+33.8251807,-118.3192551","14.47889042","8.058188438","2.352432728","73.11111111","1.4636e-05"
"CA","Los Angeles","06037651001","+33.8123572,-118.3130811","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037651002","+33.8139810,-118.3240449","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037651101","+33.8072043,-118.3366679","14.47889042","8.058188438","2.352432728","73.11111111","1.2147e-05"
"CA","Los Angeles","06037651102","+33.8209421,-118.3460738","14.47889042","8.058188438","2.352432728","73.11111111","1.41148e-05"
